transaction_id,property_id,buyer_entity_id,buyer_name,buyer_type,buyer_pan_hash,buyer_incorporation_age_days,seller_entity_id,seller_name,seller_pan_hash,fair_value,declared_value,cash_component_pct,holding_period_days,financing_type,is_ring_txn,aml_flag,pattern_types,buyer_txn_count,undervaluation_pct,value_deviation_pct,is_rapid_flip,is_shell_pattern,anomaly_score,in_detected_ring
701689,101689,19552,Neha Pillai,Individual,PAN019552,,29236,Divya Desai,PAN029236,5762796.0,5843480.0,3.2,1294,Self-funded,0,0,none,1,-1.400084264652089,1.400084264652089,0,0,0.4011650272255509,0
701690,101690,3418,Divya Pillai,Individual,PAN003418,,6375,Vikram Sharma,PAN006375,22428745.0,23298514.0,5.4,440,Bank Loan,0,0,none,1,-3.8779209447519247,3.8779209447519247,0,0,0.40989421637909185,0
701691,101691,29042,Crestline Consultancy Pvt Ltd,LLP,PAN029042,3576.0,18352,Priya Patel,PAN018352,80669559.0,79451745.0,2.1,505,Self-funded,0,0,none,1,1.509632648419461,-1.509632648419461,0,0,0.4391380305211143,0
701692,101692,26192,Summit Infra LLP,Pvt Ltd Company,PAN026192,2221.0,17733,Sunrise Holdings Pvt Ltd,PAN017733,8317292.0,8485781.0,3.3,2013,Self-funded,0,0,none,1,-2.0257675214480866,2.0257675214480866,0,0,0.44480693539592997,0
701693,101693,20489,Rahul Sharma,Individual,PAN020489,,1871,Karan Desai,PAN001871,34458948.0,32953405.0,6.1,820,Bank Loan,0,0,none,1,4.36909159269749,-4.36909159269749,0,0,0.400032840397263,0
701694,101694,18877,Rohan Verma,Individual,PAN018877,,16448,Pinnacle Consultancy LLP,PAN016448,48980021.0,46338413.0,3.1,1472,Self-funded,0,0,none,1,5.393235744018974,-5.393235744018974,0,0,0.4132746035908379,0
701695,101695,15797,Ajay Singh,Individual,PAN015797,,6467,Karan Rao,PAN006467,60625238.0,63066606.0,3.5,3092,Bank Loan,0,0,none,1,-4.026982953864858,4.026982953864858,0,0,0.38779501257575116,0
701696,101696,9570,Sunrise Realty Pvt Ltd,Pvt Ltd Company,PAN009570,1427.0,19356,Rahul Singh,PAN019356,26703237.0,27894971.0,2.7,3992,Mixed,0,0,none,1,-4.462882159192909,4.462882159192909,0,0,0.4759244392740156,0
701697,101697,19930,Rohan Kulkarni,Individual,PAN019930,,21806,Vikram Menon,PAN021806,11290336.0,11552140.0,4.8,1335,Self-funded,0,0,none,1,-2.3188326724731665,2.3188326724731665,0,0,0.40808941677713156,0
701698,101698,26633,Crestline Ventures Pvt Ltd,Pvt Ltd Company,PAN026633,3435.0,12813,Sneha Reddy,PAN012813,16325040.0,18853884.0,0.0,68,Self-funded,0,1,rapid_flip,1,-15.490583790300056,15.490583790300056,1,0,0.595668699761469,0
701699,101699,17472,Divya Singh,Individual,PAN017472,,9984,Suresh Nair,PAN009984,10816243.0,10630341.0,8.3,1541,Mixed,0,0,none,1,1.718729876908276,-1.718729876908276,0,0,0.4169711244312625,0
701700,101700,7151,Meera Rao,Individual,PAN007151,,18799,Kavya Desai,PAN018799,5030098.0,5038552.0,5.1,2835,Mixed,0,0,none,1,-0.1680682960848874,0.1680682960848874,0,0,0.39669665274212906,0
701701,101701,16883,Sunrise Realty Pvt Ltd,LLP,PAN016883,2149.0,23336,Rohan Desai,PAN023336,19734398.0,20038054.0,2.9,3478,Bank Loan,0,0,none,1,-1.538714279503231,1.538714279503231,0,0,0.4161955913314926,0
701702,101702,11175,Vikram Patel,Individual,PAN011175,,16624,Priya Verma,PAN016624,7018655.0,7035989.0,0.0,2185,Self-funded,0,0,none,1,-0.2469703953250302,0.2469703953250302,0,0,0.41954160672191454,0
701703,101703,2652,Zenith Enterprises Pvt Ltd,Trust,PAN002652,1821.0,19343,Crestline Enterprises LLP,PAN019343,9916424.0,9428246.0,5.1,43,Self-funded,0,0,none,1,4.922923828186451,-4.922923828186451,1,0,0.5951115633269252,0
701704,101704,13947,Cascade Realty Pvt Ltd,Pvt Ltd Company,PAN013947,1369.0,18178,Sneha Gupta,PAN018178,21128092.0,21556432.0,2.1,1547,Bank Loan,0,0,none,1,-2.0273482338111743,2.0273482338111743,0,0,0.41478687811544734,0
701705,101705,3379,Kavya Singh,Individual,PAN003379,,15728,Crestline Enterprises Pvt Ltd,PAN015728,40873475.0,40407417.0,3.3,2255,Self-funded,0,0,none,1,1.140245599377102,-1.140245599377102,0,0,0.399458151970608,0
701706,101706,23016,Cascade Enterprises LLP,LLP,PAN023016,2259.0,8630,Alpine Infra LLP,PAN008630,21845845.0,21154993.0,1.7,3331,Bank Loan,0,0,none,1,3.16239541203373,-3.16239541203373,0,0,0.4122868795032433,0
701707,101707,13129,Anjali Iyer,Individual,PAN013129,,17698,Anjali Reddy,PAN017698,76926651.0,75844431.0,1.7,3849,Self-funded,0,0,none,3,1.406820634892841,-1.406820634892841,0,0,0.509525630788594,0
701708,101708,18702,Ajay Menon,Individual,PAN018702,,21018,Sneha Desai,PAN021018,29769737.0,30041759.0,2.1,2268,Self-funded,0,0,none,1,-0.9137534537171088,0.9137534537171088,0,0,0.4027289058164932,0
701709,101709,9663,Crestline Consultancy LLP,Pvt Ltd Company,PAN009663,2969.0,24328,Novus Consultancy Pvt Ltd,PAN024328,40955944.0,39369517.0,3.2,1093,Mixed,0,0,none,1,3.8734963598934495,-3.8734963598934495,0,0,0.43820797487760493,0
701710,101710,11454,Meridian Consultancy Pvt Ltd,LLP,PAN011454,2090.0,21355,Zenith Holdings Pvt Ltd,PAN021355,36535849.0,36150227.0,1.8,607,Self-funded,0,0,none,1,1.0554619929592988,-1.0554619929592988,0,0,0.43922697760203755,0
701711,101711,4572,Crestline Holdings LLP,LLP,PAN004572,228.0,6321,Neha Sharma,PAN006321,58189410.0,62060387.0,3.1,1239,Self-funded,0,1,shell_entity_buyer,1,-6.6523736879270645,6.6523736879270645,0,1,0.5760609171872207,0
701712,101712,5247,Rahul Verma,Individual,PAN005247,,7951,Ajay Desai,PAN007951,24122346.0,24300317.0,4.7,2163,Self-funded,0,0,none,2,-0.7377847909154441,0.7377847909154441,0,0,0.4358141043856639,0
701713,101713,15651,Alpine Enterprises Pvt Ltd,LLP,PAN015651,2246.0,11573,Vikram Nair,PAN011573,13846433.0,11332865.0,6.0,2102,Self-funded,0,1,undervaluation,1,18.15318067837399,-18.15318067837399,0,0,0.4857643658511479,0
701714,101714,34010,Sunrise Enterprises LLP,Pvt Ltd Company,PAN034010,78.0,34009,Summit Ventures LLP,PAN034009,7300805.0,4994464.0,45.2,31,Self-funded,1,1,circular_ring,20,31.590228748747567,-31.590228748747567,1,1,0.6851397244415642,1
701715,101715,23304,Neha Nair,Individual,PAN023304,,7744,Horizon Infra LLP,PAN007744,16092279.0,16678428.0,4.8,3887,Mixed,0,0,none,1,-3.642423798394249,3.642423798394249,0,0,0.43165309647914374,0
701716,101716,31791,Rohan Nair,Individual,PAN031791,,19914,Suresh Rao,PAN019914,112830244.0,104382081.0,3.1,1156,Self-funded,0,0,none,1,7.487498653286613,-7.487498653286613,0,0,0.4274804156613377,0
701717,101717,5548,Priya Reddy,Individual,PAN005548,,27871,Kavya Menon,PAN027871,13812630.0,14883609.0,0.0,1945,Bank Loan,0,0,none,1,-7.753621142389249,7.753621142389249,0,0,0.4231714867299538,0
701718,101718,30614,Novus Infra LLP,Partnership Firm,PAN030614,734.0,1472,Sneha Nair,PAN001472,9449989.0,9294117.0,3.7,3123,Bank Loan,0,0,none,2,1.6494410734234717,-1.6494410734234717,0,0,0.4526136253592822,0
701719,101719,26850,Suresh Rao,Individual,PAN026850,,15700,Kavya Singh,PAN015700,35047192.0,34868473.0,5.0,1098,Bank Loan,0,0,none,1,0.5099381428332405,-0.5099381428332405,0,0,0.3771965112105396,0
701720,101720,19950,Rohan Patel,Individual,PAN019950,,9232,Anjali Singh,PAN009232,7593022.0,7659965.0,2.5,2026,NBFC Loan,0,0,none,1,-0.8816384306538293,0.8816384306538293,0,0,0.39829579009835925,0
701721,101721,19581,Ajay Iyer,Individual,PAN019581,,33941,Pooja Reddy,PAN033941,25886330.0,24466751.0,3.6,1585,Bank Loan,0,0,none,1,5.483894395227133,-5.483894395227133,0,0,0.3813633972977655,0
701722,101722,24704,Neha Rao,Individual,PAN024704,,24873,Meera Rao,PAN024873,97926331.0,97863070.0,0.2,997,Bank Loan,0,0,none,1,0.0646006026714102,-0.0646006026714102,0,0,0.39553948541465017,0
701723,101723,26292,Vikram Sharma,Individual,PAN026292,,10086,Arjun Joshi,PAN010086,24426802.0,24697926.0,1.7,3500,Bank Loan,0,0,none,1,-1.1099447238324525,1.1099447238324525,0,0,0.3998155271624753,0
701724,101724,22329,Arjun Reddy,Individual,PAN022329,,2608,Alpine Holdings LLP,PAN002608,25817520.0,26390999.0,4.8,2896,Self-funded,0,0,none,1,-2.2212784186862256,2.2212784186862256,0,0,0.41277478802663375,0
701725,101725,13984,Suresh Nair,Individual,PAN013984,,1995,Karan Sharma,PAN001995,20720856.0,20664278.0,40.8,833,Bank Loan,0,1,high_cash,1,0.2730485651751066,-0.2730485651751066,0,0,0.5585821767531881,0
701726,101726,9450,Priya Pillai,Individual,PAN009450,,30743,Rahul Gupta,PAN030743,18261936.0,18325912.0,2.2,65,Bank Loan,0,0,none,1,-0.3503243029654687,0.3503243029654687,1,0,0.4776918470159595,0
701727,101727,2164,Amit Joshi,NRI Individual,PAN002164,779.0,17285,Meera Reddy,PAN017285,22343617.0,20993436.0,6.5,1912,Bank Loan,0,0,none,1,6.042804081362476,-6.042804081362476,0,0,0.4295154326025258,0
701728,101728,19309,Priya Joshi,Individual,PAN019309,,16818,Sneha Gupta,PAN016818,46357835.0,44973013.0,0.4,3012,Bank Loan,0,0,none,1,2.9872447667152704,-2.9872447667152704,0,0,0.396783221368636,0
701729,101729,30987,Priya Joshi,Individual,PAN030987,,25720,Pinnacle Realty Pvt Ltd,PAN025720,42203987.0,41395843.0,2.4,2653,Mixed,0,0,none,1,1.9148522626547104,-1.9148522626547104,0,0,0.3948986681824726,0
701730,101730,21852,Amit Desai,Individual,PAN021852,,23883,Zenith Enterprises Pvt Ltd,PAN023883,14321151.0,14071927.0,3.1,3569,Self-funded,0,0,none,1,1.7402511851177325,-1.7402511851177325,0,0,0.4231615227652088,0
701731,101731,9531,Suresh Desai,Individual,PAN009531,,28853,Rohan Sharma,PAN028853,18219128.0,17102068.0,4.0,2329,Self-funded,0,0,none,2,6.131248432965617,-6.131248432965617,0,0,0.4488842661399406,0
701732,101732,12982,Alpine Consultancy Pvt Ltd,Pvt Ltd Company,PAN012982,2897.0,17458,Novus Infra Pvt Ltd,PAN017458,26565352.0,24566905.0,4.8,3086,Bank Loan,0,0,none,1,7.522757462426998,-7.522757462426998,0,0,0.45025465617448673,0
701733,101733,14377,Alpine Ventures LLP,Pvt Ltd Company,PAN014377,3709.0,14647,Crestline Trading Pvt Ltd,PAN014647,86635953.0,87754783.0,2.6,2528,Self-funded,0,0,none,1,-1.291415355008561,1.291415355008561,0,0,0.437923174371437,0
701734,101734,32967,Suresh Reddy,Individual,PAN032967,,14136,Rahul Kulkarni,PAN014136,58080672.0,58552587.0,1.4,1339,Self-funded,0,0,none,2,-0.8125164254297884,0.8125164254297884,0,0,0.4357442876034521,0
701735,101735,6009,Vikram Desai,Individual,PAN006009,,5870,Suresh Reddy,PAN005870,29817094.0,30136965.0,2.3,857,NBFC Loan,0,0,none,1,-1.0727772465016208,1.0727772465016208,0,0,0.4068974596800438,0
701736,101736,6242,Suresh Menon,Individual,PAN006242,,2835,Horizon Ventures LLP,PAN002835,28155684.0,28332811.0,0.0,2852,Mixed,0,0,none,1,-0.6290985507579926,0.6290985507579926,0,0,0.413378105811646,0
701737,101737,16304,Rahul Patel,Individual,PAN016304,,724,Anjali Patel,PAN000724,27385702.0,27616942.0,4.4,1975,Bank Loan,0,0,none,1,-0.8443822254401221,0.8443822254401221,0,0,0.3730502152000436,0
701738,101738,16454,Vikram Menon,Individual,PAN016454,,18475,Kavya Nair,PAN018475,13285621.0,13602701.0,2.7,615,Bank Loan,0,0,none,1,-2.386640413722475,2.386640413722475,0,0,0.3919953735526714,0
701739,101739,7186,Zenith Enterprises Pvt Ltd,Partnership Firm,PAN007186,42.0,18178,Sneha Gupta,PAN018178,23235217.0,27546797.0,3.3,36,NBFC Loan,0,1,rapid_flip,1,-18.556228676495685,18.556228676495685,1,0,0.5714170882990844,0
701740,101740,28292,Alpine Infra Pvt Ltd,Trust,PAN028292,1928.0,22638,Orbis Enterprises Pvt Ltd,PAN022638,28602543.0,28607520.0,2.5,3196,Bank Loan,0,0,none,1,-0.0174005507132704,0.0174005507132704,0,0,0.47319669010816123,0
701741,101741,19613,Zenith Trading Pvt Ltd,Partnership Firm,PAN019613,1543.0,25887,Kavya Rao,PAN025887,22099853.0,21816341.0,2.0,3767,Mixed,0,0,none,1,1.282868261612419,-1.282868261612419,0,0,0.45507079893890956,0
701742,101742,12600,Divya Gupta,Individual,PAN012600,,5554,Rohan Sharma,PAN005554,22495159.0,23465382.0,0.0,2985,Bank Loan,0,0,none,1,-4.313030194629876,4.313030194629876,0,0,0.4071260066637498,0
701743,101743,16689,Summit Infra LLP,Pvt Ltd Company,PAN016689,3139.0,8892,Kavya Joshi,PAN008892,36831151.0,35900550.0,2.6,2111,Self-funded,0,0,none,1,2.5266682542720424,-2.5266682542720424,0,0,0.44031657912722916,0
701744,101744,10009,Horizon Holdings Pvt Ltd,LLP,PAN010009,370.0,14811,Suresh Desai,PAN014811,64896537.0,68205353.0,1.7,768,NBFC Loan,0,0,none,1,-5.098601794422405,5.098601794422405,0,0,0.4433833317934392,0
701745,101745,14051,Ajay Pillai,Individual,PAN014051,,28361,Rohan Singh,PAN028361,23021938.0,22559037.0,4.1,2836,Self-funded,0,0,none,2,2.0106951899531653,-2.0106951899531653,0,0,0.4380611025879722,0
701746,101746,13797,Divya Verma,Individual,PAN013797,,14919,Vikram Joshi,PAN014919,64916387.0,66633734.0,5.7,3666,Self-funded,0,0,none,1,-2.645475325051593,2.645475325051593,0,0,0.44038258367279565,0
701747,101747,18264,Amit Nair,Individual,PAN018264,,9180,Priya Joshi,PAN009180,21086256.0,21023647.0,4.8,47,Bank Loan,0,0,none,2,0.2969185236108297,-0.2969185236108297,1,0,0.5100165340683368,0
701748,101748,20942,Divya Pillai,Individual,PAN020942,,6678,Ajay Pillai,PAN006678,48248755.0,48145718.0,0.4,88,Mixed,0,0,none,1,0.2135536968777743,-0.2135536968777743,1,0,0.5215972655721421,0
701749,101749,34014,Pinnacle Trading Pvt Ltd,LLP,PAN034014,44.0,34012,Alpine Holdings Pvt Ltd,PAN034012,12565484.0,9002864.0,44.8,59,Self-funded,1,1,circular_ring,31,28.352429560214315,-28.352429560214315,1,1,0.6967175011325658,1
701750,101750,29093,Priya Singh,Individual,PAN029093,,7683,Arjun Desai,PAN007683,28685899.0,28860635.0,6.4,79,Bank Loan,0,0,none,1,-0.6091355198594264,0.6091355198594264,1,0,0.49540767145883424,0
701751,101751,22525,Cascade Holdings Pvt Ltd,LLP,PAN022525,3642.0,19489,Pooja Joshi,PAN019489,4018357.0,4093583.0,5.2,3254,Self-funded,0,0,none,1,-1.8720586548183749,1.8720586548183749,0,0,0.4416836978520753,0
701752,101752,31814,Rohan Rao,NRI Individual,PAN031814,3052.0,12020,Anjali Joshi,PAN012020,11151123.0,11000309.0,4.1,2070,Mixed,0,0,none,1,1.3524557123080787,-1.3524557123080787,0,0,0.4222919318449712,0
701753,101753,12577,Alpine Enterprises Pvt Ltd,Trust,PAN012577,537.0,24372,Meridian Ventures Pvt Ltd,PAN024372,47857477.0,48110804.0,22.6,3409,Self-funded,0,1,high_cash,1,-0.5293363041265213,0.5293363041265213,0,0,0.5850619747258585,0
701754,101754,22699,Divya Gupta,Individual,PAN022699,,27317,Kavya Kulkarni,PAN027317,19030582.0,18663568.0,0.0,16,Mixed,0,0,none,1,1.9285484805456816,-1.9285484805456816,1,0,0.52684371477634,0
701755,101755,23504,Amit Sharma,Individual,PAN023504,,33404,Vikram Desai,PAN033404,17511842.0,17331310.0,3.8,3287,Mixed,0,0,none,1,1.0309138239141262,-1.0309138239141262,0,0,0.39568643204314896,0
701756,101756,25846,Vikram Desai,Individual,PAN025846,,9995,Cascade Realty Pvt Ltd,PAN009995,15529440.0,15917063.0,5.5,1990,Bank Loan,0,0,none,1,-2.496052658692136,2.496052658692136,0,0,0.3791560495407415,0
701757,101757,15626,Priya Sharma,Individual,PAN015626,,20159,Novus Enterprises LLP,PAN020159,8076799.0,8307970.0,4.1,2851,Bank Loan,0,0,none,1,-2.862161111103545,2.862161111103545,0,0,0.3802737883103003,0
701758,101758,12488,Karan Singh,Individual,PAN012488,,15657,Suresh Patel,PAN015657,6091772.0,6213344.0,0.0,26,Self-funded,0,0,none,2,-1.9956754783337265,1.9956754783337265,1,0,0.5637315780105828,0
701759,101759,4901,Vikram Nair,Individual,PAN004901,,22877,Ajay Verma,PAN022877,15486259.0,15895682.0,2.8,3001,Bank Loan,0,0,none,2,-2.6437824654747155,2.6437824654747155,0,0,0.41279124896332947,0
701760,101760,6694,Zenith Realty Pvt Ltd,Pvt Ltd Company,PAN006694,84.0,158,Summit Holdings LLP,PAN000158,29112425.0,27698047.0,2.8,1622,Bank Loan,0,1,shell_entity_buyer,2,4.858331107765842,-4.858331107765842,0,1,0.5677516099731345,0
701761,101761,17563,Summit Enterprises Pvt Ltd,LLP,PAN017563,3477.0,10361,Novus Ventures LLP,PAN010361,3895388.0,3927283.0,4.6,2464,NBFC Loan,0,1,none,1,-0.8187887830429215,0.8187887830429215,0,0,0.42815823575495215,0
701762,101762,3216,Crestline Trading LLP,Partnership Firm,PAN003216,366.0,11140,Divya Rao,PAN011140,16304246.0,15721432.0,2.9,3820,Bank Loan,0,1,none,2,3.57461485799466,-3.57461485799466,0,0,0.47948626087297475,0
701763,101763,11853,Ajay Desai,NRI Individual,PAN011853,3965.0,26737,Rahul Pillai,PAN026737,11554425.0,11256050.0,2.8,3735,Self-funded,0,0,none,1,2.582343993751312,-2.582343993751312,0,0,0.4508719640473008,0
701764,101764,17568,Arjun Verma,Individual,PAN017568,,32010,Crestline Infra LLP,PAN032010,3674276.0,2682085.0,2.1,1567,Self-funded,0,1,undervaluation,1,27.0037144732731,-27.0037144732731,0,0,0.4832930393550283,0
701765,101765,25968,Neha Iyer,Individual,PAN025968,,32728,Anjali Rao,PAN032728,9583453.0,9486822.0,3.0,3832,Self-funded,0,0,none,1,1.0083108875266569,-1.0083108875266569,0,0,0.43526468527157164,0
701766,101766,26638,Sunrise Infra Pvt Ltd,Pvt Ltd Company,PAN026638,1224.0,5540,Crestline Trading Pvt Ltd,PAN005540,15065453.0,15406030.0,55.5,2943,NBFC Loan,0,1,high_cash,1,-2.26064891643152,2.26064891643152,0,0,0.6122535128413235,0
701767,101767,34005,Alpine Infra LLP,Pvt Ltd Company,PAN034005,140.0,34003,Novus Trading Pvt Ltd,PAN034003,4182727.0,2733750.0,53.2,112,Self-funded,1,1,circular_ring,27,34.641921406776014,-34.641921406776014,1,1,0.7027796010131836,1
701768,101768,8243,Alpine Holdings LLP,Pvt Ltd Company,PAN008243,2866.0,31280,Vikram Gupta,PAN031280,11353587.0,9319469.0,4.8,1342,Bank Loan,0,1,undervaluation,2,17.91608237995622,-17.91608237995622,0,0,0.5034921790495898,0
701769,101769,21794,Sunrise Ventures Pvt Ltd,Partnership Firm,PAN021794,3566.0,13259,Sneha Reddy,PAN013259,14610114.0,15052239.0,5.4,1786,Bank Loan,0,0,none,1,-3.0261570854272595,3.0261570854272595,0,0,0.42256807448297096,0
701770,101770,21035,Vikram Reddy,Individual,PAN021035,,29738,Vertex Consultancy LLP,PAN029738,3765021.0,4014503.0,1.6,2060,Bank Loan,0,0,none,1,-6.62631098206358,6.62631098206358,0,0,0.399037166472618,0
701771,101771,1147,Vikram Desai,Individual,PAN001147,,6495,Amit Gupta,PAN006495,9661926.0,8887986.0,0.5,1894,Bank Loan,0,0,none,1,8.010204176682786,-8.010204176682786,0,0,0.4088697512404743,0
701772,101772,8810,Anjali Verma,Individual,PAN008810,,15328,Vikram Nair,PAN015328,67196772.0,67081035.0,2.2,837,Bank Loan,0,0,none,2,0.1722359520484109,-0.1722359520484109,0,0,0.41274905877316276,0
701773,101773,86,Zenith Ventures LLP,Pvt Ltd Company,PAN000086,1343.0,1819,Vertex Trading Pvt Ltd,PAN001819,10883345.0,11229669.0,2.1,3162,Bank Loan,0,0,none,1,-3.182146665386423,3.182146665386423,0,0,0.4290648957969357,0
701774,101774,18462,Crestline Consultancy Pvt Ltd,LLP,PAN018462,623.0,15181,Alpine Realty Pvt Ltd,PAN015181,4589860.0,4704061.0,4.7,3772,Self-funded,0,0,none,1,-2.4881151059073696,2.4881151059073696,0,0,0.4554204469493867,0
701775,101775,31243,Priya Sharma,Individual,PAN031243,,11193,Cascade Ventures LLP,PAN011193,11102268.0,10423677.0,0.7,16,Mixed,0,0,none,1,6.112183564655438,-6.112183564655438,1,0,0.5311011718467094,0
701776,101776,30529,Alpine Enterprises LLP,LLP,PAN030529,3142.0,4639,Ajay Iyer,PAN004639,9859338.0,9654113.0,0.0,2271,Bank Loan,0,0,none,1,2.0815292061191126,-2.0815292061191126,0,0,0.41500698003211,0
701777,101777,16050,Pinnacle Enterprises Pvt Ltd,LLP,PAN016050,843.0,33199,Horizon Realty Pvt Ltd,PAN033199,12813869.0,12184137.0,0.5,3902,Bank Loan,0,0,none,1,4.914456359745835,-4.914456359745835,0,0,0.4510583718717195,0
701778,101778,23574,Karan Joshi,Individual,PAN023574,,16,Suresh Verma,PAN000016,13884724.0,13593657.0,0.0,709,Self-funded,0,0,none,1,2.0963110249796824,-2.0963110249796824,0,0,0.43699044848952767,0
701779,101779,9449,Vikram Singh,Individual,PAN009449,,25275,Rahul Kulkarni,PAN025275,3606499.0,3755106.0,3.4,1772,NBFC Loan,0,0,none,1,-4.120533514635662,4.120533514635662,0,0,0.4077965936034197,0
701780,101780,20316,Meridian Realty LLP,Pvt Ltd Company,PAN020316,3659.0,20851,Arjun Pillai,PAN020851,10796119.0,10612382.0,2.8,3313,NBFC Loan,0,0,none,1,1.7018800922813098,-1.7018800922813098,0,0,0.4474221777256416,0
701781,101781,14139,Crestline Realty LLP,LLP,PAN014139,181.0,1218,Meridian Enterprises Pvt Ltd,PAN001218,9077971.0,8976861.0,4.6,1033,Mixed,0,0,none,3,1.113795142108297,-1.113795142108297,0,1,0.5930260981411729,0
701782,101782,4905,Divya Patel,Individual,PAN004905,,22574,Amit Nair,PAN022574,10232721.0,10190238.0,3.1,3445,Self-funded,0,0,none,1,0.4151681649485019,-0.4151681649485019,0,0,0.4202452335608566,0
701783,101783,17109,Amit Kulkarni,Individual,PAN017109,,33059,Zenith Ventures LLP,PAN033059,15951923.0,15873249.0,1.3,3480,Mixed,0,0,none,1,0.4931944568689305,-0.4931944568689305,0,0,0.4086042584678476,0
701784,101784,24962,Crestline Infra LLP,Pvt Ltd Company,PAN024962,1622.0,16294,Suresh Menon,PAN016294,4037255.0,4158729.0,2.9,1784,Bank Loan,0,0,none,1,-3.0088265417963447,3.0088265417963447,0,0,0.4188049332123773,0
701785,101785,22107,Suresh Patel,Individual,PAN022107,,15410,Priya Joshi,PAN015410,7388970.0,6171133.0,3.4,3056,Self-funded,0,1,undervaluation,1,16.48182358298924,-16.48182358298924,0,0,0.46278378746362153,0
701786,101786,7798,Divya Desai,Individual,PAN007798,,11780,Meera Singh,PAN011780,11981596.0,11900099.0,4.6,2597,Self-funded,0,0,none,1,0.6801848434882966,-0.6801848434882966,0,0,0.4088831911697881,0
701787,101787,31531,Priya Singh,Individual,PAN031531,,6364,Orbis Trading Pvt Ltd,PAN006364,9851614.0,10163408.0,4.2,3692,NBFC Loan,0,0,none,1,-3.1649027255838487,3.1649027255838487,0,0,0.42871092862008614,0
701788,101788,30420,Kavya Menon,Individual,PAN030420,,18548,Divya Desai,PAN018548,26595648.0,25363112.0,5.5,3017,Bank Loan,0,0,none,1,4.634352206797142,-4.634352206797142,0,0,0.38924999109599656,0
701789,101789,32109,Pooja Sharma,Individual,PAN032109,,30614,Novus Infra LLP,PAN030614,3793059.0,3858612.0,2.4,3253,Mixed,0,0,none,1,-1.728235706325686,1.728235706325686,0,0,0.4009162701798168,0
701790,101790,24833,Anjali Verma,Individual,PAN024833,,14773,Vikram Desai,PAN014773,5687425.0,5570501.0,3.4,1449,Bank Loan,0,0,none,1,2.0558337033015817,-2.0558337033015817,0,0,0.37043534792646365,0
701791,101791,1067,Kavya Menon,Individual,PAN001067,,29588,Pinnacle Holdings LLP,PAN029588,9476070.0,12862831.0,5.1,67,Bank Loan,0,1,rapid_flip,1,-35.74014332946042,35.74014332946042,1,0,0.55630820010859,0
