entity_id,entity_name,entity_type,pan_hash,is_ring_member,is_structuring_member,ring_id,incorporation_age_days
1628,Summit Realty Pvt Ltd,Pvt Ltd Company,PAN001628,0,0,,408.0
1629,Kavya Menon,NRI Individual,PAN001629,0,0,,2034.0
1630,Cascade Ventures Pvt Ltd,Pvt Ltd Company,PAN001630,0,0,,1642.0
1631,Suresh Reddy,Individual,PAN001631,0,0,,
1632,Rohan Patel,NRI Individual,PAN001632,0,0,,498.0
1633,Ajay Singh,NRI Individual,PAN001633,0,0,,2682.0
1634,Neha Joshi,Individual,PAN001634,0,0,,
1635,Rahul Patel,Individual,PAN001635,0,0,,
1636,Meridian Infra LLP,Trust,PAN001636,0,0,,2316.0
1637,Cascade Infra Pvt Ltd,Pvt Ltd Company,PAN001637,0,0,,989.0
1638,Neha Patel,Individual,PAN001638,0,0,,
1639,Karan Joshi,NRI Individual,PAN001639,0,0,,2476.0
1640,Divya Reddy,Individual,PAN001640,0,0,,
1641,Vikram Joshi,Individual,PAN001641,0,0,,
1642,Zenith Infra Pvt Ltd,Pvt Ltd Company,PAN001642,0,0,,1487.0
1643,Divya Kulkarni,Individual,PAN001643,0,0,,
1644,Vertex Realty LLP,LLP,PAN001644,0,0,,1202.0
1645,Vertex Ventures LLP,Pvt Ltd Company,PAN001645,0,0,,1338.0
1646,Arjun Gupta,Individual,PAN001646,0,0,,
1647,Priya Kulkarni,Individual,PAN001647,0,0,,
1648,Summit Infra Pvt Ltd,Pvt Ltd Company,PAN001648,0,0,,91.0
1649,Rahul Reddy,Individual,PAN001649,0,0,,
1650,Rahul Nair,Individual,PAN001650,0,0,,
1651,Neha Verma,Individual,PAN001651,0,0,,
1652,Karan Desai,Individual,PAN001652,0,0,,
1653,Meera Singh,Individual,PAN001653,0,0,,
1654,Summit Infra Pvt Ltd,Partnership Firm,PAN001654,0,0,,1361.0
1655,Cascade Holdings Pvt Ltd,Pvt Ltd Company,PAN001655,0,0,,3317.0
1656,Anjali Desai,Individual,PAN001656,0,0,,
1657,Meridian Ventures Pvt Ltd,Pvt Ltd Company,PAN001657,0,0,,3610.0
1658,Rahul Kulkarni,NRI Individual,PAN001658,0,0,,343.0
1659,Kavya Menon,Individual,PAN001659,0,0,,
1660,Cascade Consultancy LLP,Pvt Ltd Company,PAN001660,0,0,,564.0
1661,Arjun Kulkarni,Individual,PAN001661,0,0,,
1662,Pooja Sharma,Individual,PAN001662,0,0,,
1663,Priya Menon,Individual,PAN001663,0,0,,
1664,Divya Gupta,Individual,PAN001664,0,0,,
1665,Meera Menon,NRI Individual,PAN001665,0,0,,3135.0
1666,Meera Desai,Individual,PAN001666,0,0,,
1667,Crestline Trading LLP,Partnership Firm,PAN001667,0,0,,1481.0
1668,Zenith Ventures Pvt Ltd,LLP,PAN001668,0,0,,294.0
1669,Novus Infra Pvt Ltd,Trust,PAN001669,0,0,,2982.0
1670,Pooja Reddy,Individual,PAN001670,0,0,,
1671,Pinnacle Ventures Pvt Ltd,Partnership Firm,PAN001671,0,0,,2853.0
1672,Divya Menon,Individual,PAN001672,0,0,,
1673,Vikram Verma,Individual,PAN001673,0,0,,
1674,Vikram Menon,Individual,PAN001674,0,0,,
1675,Novus Realty Pvt Ltd,LLP,PAN001675,0,0,,967.0
1676,Divya Gupta,Individual,PAN001676,0,0,,
1677,Vikram Gupta,Individual,PAN001677,0,0,,
1678,Karan Singh,Individual,PAN001678,0,0,,
1679,Rohan Patel,Individual,PAN001679,0,0,,
1680,Crestline Trading Pvt Ltd,Partnership Firm,PAN001680,0,0,,2383.0
1681,Pinnacle Consultancy LLP,Pvt Ltd Company,PAN001681,0,0,,3623.0
1682,Arjun Verma,Individual,PAN001682,0,0,,
1683,Neha Reddy,Individual,PAN001683,0,0,,
1684,Suresh Gupta,Individual,PAN001684,0,0,,
1685,Zenith Realty Pvt Ltd,Pvt Ltd Company,PAN001685,0,0,,182.0
1686,Suresh Nair,Individual,PAN001686,0,0,,
1687,Alpine Ventures Pvt Ltd,Pvt Ltd Company,PAN001687,0,0,,2660.0
1688,Pinnacle Realty LLP,Pvt Ltd Company,PAN001688,0,0,,1711.0
1689,Suresh Desai,Individual,PAN001689,0,0,,
1690,Meera Verma,Individual,PAN001690,0,0,,
1691,Pooja Menon,Individual,PAN001691,0,0,,
1692,Sneha Menon,Individual,PAN001692,0,0,,
1693,Orbis Infra Pvt Ltd,Pvt Ltd Company,PAN001693,0,0,,1318.0
1694,Meera Rao,Individual,PAN001694,0,0,,
1695,Vertex Infra LLP,Pvt Ltd Company,PAN001695,0,0,,3755.0
1696,Anjali Joshi,Individual,PAN001696,0,0,,
1697,Priya Joshi,Individual,PAN001697,0,0,,
1698,Divya Nair,Individual,PAN001698,0,0,,
1699,Sunrise Enterprises LLP,LLP,PAN001699,0,0,,1484.0
1700,Karan Nair,Individual,PAN001700,0,0,,
1701,Sunrise Trading Pvt Ltd,LLP,PAN001701,0,0,,3181.0
1702,Meridian Enterprises LLP,Pvt Ltd Company,PAN001702,0,0,,288.0
1703,Crestline Enterprises Pvt Ltd,Pvt Ltd Company,PAN001703,0,0,,133.0
1704,Sneha Rao,Individual,PAN001704,0,0,,
1705,Amit Patel,Individual,PAN001705,0,0,,
1706,Horizon Trading Pvt Ltd,Pvt Ltd Company,PAN001706,0,0,,3254.0
1707,Anjali Reddy,Individual,PAN001707,0,0,,
1708,Neha Nair,Individual,PAN001708,0,0,,
1709,Meera Patel,Individual,PAN001709,0,0,,
1710,Meera Nair,Individual,PAN001710,0,0,,
1711,Horizon Consultancy Pvt Ltd,LLP,PAN001711,0,0,,1934.0
1712,Amit Sharma,Individual,PAN001712,0,0,,
1713,Suresh Gupta,Individual,PAN001713,0,0,,
1714,Rahul Reddy,Individual,PAN001714,0,0,,
1715,Priya Sharma,Individual,PAN001715,0,0,,
1716,Rohan Joshi,Individual,PAN001716,0,0,,
1717,Horizon Infra LLP,Pvt Ltd Company,PAN001717,0,0,,3531.0
1718,Vikram Sharma,Individual,PAN001718,0,0,,
1719,Rohan Gupta,Individual,PAN001719,0,0,,
1720,Divya Reddy,Individual,PAN001720,0,0,,
1721,Karan Patel,Individual,PAN001721,0,0,,
1722,Crestline Infra Pvt Ltd,LLP,PAN001722,0,0,,1770.0
1723,Anjali Desai,Individual,PAN001723,0,0,,
1724,Priya Menon,Individual,PAN001724,0,0,,
1725,Meera Nair,Individual,PAN001725,0,0,,
1726,Ajay Kulkarni,Individual,PAN001726,0,0,,
1727,Anjali Desai,Individual,PAN001727,0,0,,
1728,Pinnacle Consultancy LLP,LLP,PAN001728,0,0,,190.0
1729,Orbis Ventures LLP,Pvt Ltd Company,PAN001729,0,0,,3931.0
1730,Arjun Nair,Individual,PAN001730,0,0,,
1731,Sneha Singh,NRI Individual,PAN001731,0,0,,3575.0
1732,Suresh Reddy,Individual,PAN001732,0,0,,
1733,Anjali Verma,Individual,PAN001733,0,0,,
1734,Amit Joshi,Individual,PAN001734,0,0,,
1735,Rahul Singh,Individual,PAN001735,0,0,,
1736,Sunrise Trading Pvt Ltd,Pvt Ltd Company,PAN001736,0,0,,2111.0
1737,Meera Desai,Individual,PAN001737,0,0,,
1738,Rahul Verma,Individual,PAN001738,0,0,,
1739,Horizon Holdings LLP,Pvt Ltd Company,PAN001739,0,0,,2774.0
1740,Neha Iyer,Individual,PAN001740,0,0,,
1741,Suresh Sharma,Individual,PAN001741,0,0,,
1742,Divya Menon,Individual,PAN001742,0,0,,
1743,Vertex Enterprises LLP,Pvt Ltd Company,PAN001743,0,0,,3726.0
1744,Pooja Desai,NRI Individual,PAN001744,0,0,,3669.0
1745,Pooja Joshi,Individual,PAN001745,0,0,,
1746,Sneha Nair,Individual,PAN001746,0,0,,
1747,Cascade Realty LLP,Trust,PAN001747,0,0,,334.0
1748,Rohan Singh,Individual,PAN001748,0,0,,
1749,Rohan Nair,Individual,PAN001749,0,0,,
1750,Zenith Consultancy Pvt Ltd,Pvt Ltd Company,PAN001750,0,0,,2994.0
1751,Rohan Sharma,Individual,PAN001751,0,0,,
1752,Vikram Menon,Individual,PAN001752,0,0,,
1753,Suresh Joshi,Individual,PAN001753,0,0,,
1754,Horizon Trading Pvt Ltd,LLP,PAN001754,0,0,,1581.0
1755,Cascade Ventures Pvt Ltd,Trust,PAN001755,0,0,,1093.0
1756,Crestline Realty Pvt Ltd,Trust,PAN001756,0,0,,3293.0
1757,Novus Trading Pvt Ltd,Pvt Ltd Company,PAN001757,0,0,,529.0
1758,Ajay Nair,Individual,PAN001758,0,0,,
1759,Pinnacle Consultancy Pvt Ltd,Partnership Firm,PAN001759,0,0,,3749.0
1760,Zenith Trading Pvt Ltd,Pvt Ltd Company,PAN001760,0,0,,810.0
1761,Rahul Pillai,NRI Individual,PAN001761,0,0,,2004.0
1762,Vikram Menon,Individual,PAN001762,0,0,,
1763,Horizon Realty Pvt Ltd,Partnership Firm,PAN001763,0,0,,3907.0
1764,Pooja Reddy,Individual,PAN001764,0,0,,
1765,Alpine Consultancy LLP,Pvt Ltd Company,PAN001765,0,0,,2818.0
1766,Cascade Consultancy Pvt Ltd,Pvt Ltd Company,PAN001766,0,0,,3982.0
1767,Sunrise Ventures Pvt Ltd,Partnership Firm,PAN001767,0,0,,644.0
1768,Crestline Consultancy LLP,Pvt Ltd Company,PAN001768,0,0,,2957.0
1769,Horizon Realty Pvt Ltd,Partnership Firm,PAN001769,0,0,,962.0
1770,Novus Realty Pvt Ltd,Partnership Firm,PAN001770,0,0,,1640.0
1771,Vertex Trading LLP,LLP,PAN001771,0,0,,839.0
1772,Karan Desai,Individual,PAN001772,0,0,,
1773,Priya Singh,Individual,PAN001773,0,0,,
1774,Karan Gupta,Individual,PAN001774,0,0,,
1775,Cascade Realty LLP,Pvt Ltd Company,PAN001775,0,0,,221.0
1776,Pooja Patel,NRI Individual,PAN001776,0,0,,686.0
1777,Rahul Patel,Individual,PAN001777,0,0,,
1778,Karan Desai,Individual,PAN001778,0,0,,
1779,Anjali Desai,Individual,PAN001779,0,0,,
1780,Pinnacle Consultancy LLP,Pvt Ltd Company,PAN001780,0,0,,2294.0
1781,Sunrise Ventures LLP,Pvt Ltd Company,PAN001781,0,0,,3051.0
1782,Sneha Sharma,Individual,PAN001782,0,0,,
1783,Ajay Rao,Individual,PAN001783,0,0,,
1784,Meridian Realty LLP,Partnership Firm,PAN001784,0,0,,3208.0
1785,Priya Iyer,Individual,PAN001785,0,0,,
1786,Zenith Enterprises Pvt Ltd,LLP,PAN001786,0,0,,3623.0
1787,Ajay Verma,Individual,PAN001787,0,0,,
1788,Ajay Joshi,Individual,PAN001788,0,0,,
1789,Novus Consultancy LLP,LLP,PAN001789,0,0,,2460.0
1790,Rohan Patel,Individual,PAN001790,0,0,,
1791,Amit Patel,Individual,PAN001791,0,0,,
1792,Rahul Reddy,Individual,PAN001792,0,0,,
1793,Neha Reddy,Individual,PAN001793,0,0,,
1794,Horizon Enterprises LLP,LLP,PAN001794,0,0,,2429.0
1795,Anjali Singh,Individual,PAN001795,0,0,,
1796,Pooja Patel,Individual,PAN001796,0,0,,
1797,Divya Singh,Individual,PAN001797,0,0,,
1798,Meera Reddy,Individual,PAN001798,0,0,,
1799,Divya Reddy,Individual,PAN001799,0,0,,
1800,Neha Joshi,Individual,PAN001800,0,0,,
1801,Karan Kulkarni,Individual,PAN001801,0,0,,
1802,Amit Rao,Individual,PAN001802,0,0,,
1803,Ajay Reddy,Individual,PAN001803,0,0,,
1804,Ajay Rao,Individual,PAN001804,0,0,,
1805,Novus Infra Pvt Ltd,Partnership Firm,PAN001805,0,0,,50.0
1806,Pooja Kulkarni,Individual,PAN001806,0,0,,
1807,Priya Reddy,Individual,PAN001807,0,0,,
1808,Vertex Ventures Pvt Ltd,LLP,PAN001808,0,0,,1697.0
1809,Vikram Menon,Individual,PAN001809,0,0,,
1810,Rahul Patel,Individual,PAN001810,0,0,,
1811,Meera Verma,NRI Individual,PAN001811,0,0,,1416.0
1812,Priya Gupta,Individual,PAN001812,0,0,,
1813,Zenith Infra LLP,Pvt Ltd Company,PAN001813,0,0,,3890.0
1814,Novus Consultancy LLP,Partnership Firm,PAN001814,0,0,,3954.0
1815,Rohan Menon,Individual,PAN001815,0,0,,
1816,Anjali Kulkarni,Individual,PAN001816,0,0,,
1817,Arjun Pillai,Individual,PAN001817,0,0,,
1818,Meera Verma,Individual,PAN001818,0,0,,
1819,Vertex Trading Pvt Ltd,Trust,PAN001819,0,0,,702.0
1820,Sneha Singh,Individual,PAN001820,0,0,,
1821,Divya Patel,Individual,PAN001821,0,0,,
1822,Arjun Sharma,Individual,PAN001822,0,0,,
1823,Novus Consultancy Pvt Ltd,LLP,PAN001823,0,0,,339.0
1824,Zenith Holdings Pvt Ltd,LLP,PAN001824,0,0,,488.0
1825,Karan Verma,Individual,PAN001825,0,0,,
1826,Orbis Ventures LLP,Partnership Firm,PAN001826,0,0,,1115.0
1827,Meera Sharma,NRI Individual,PAN001827,0,0,,2619.0
1828,Pinnacle Consultancy Pvt Ltd,Partnership Firm,PAN001828,0,0,,1722.0
1829,Amit Singh,Individual,PAN001829,0,0,,
1830,Neha Menon,Individual,PAN001830,0,0,,
1831,Suresh Patel,Individual,PAN001831,0,0,,
1832,Priya Menon,Individual,PAN001832,0,0,,
1833,Karan Gupta,Individual,PAN001833,0,0,,
1834,Arjun Patel,Individual,PAN001834,0,0,,
1835,Divya Singh,Individual,PAN001835,0,0,,
1836,Karan Verma,NRI Individual,PAN001836,0,0,,800.0
1837,Meera Sharma,Individual,PAN001837,0,0,,
1838,Amit Pillai,Individual,PAN001838,0,0,,
1839,Rahul Desai,Individual,PAN001839,0,0,,
1840,Zenith Infra Pvt Ltd,Pvt Ltd Company,PAN001840,0,0,,2373.0
1841,Horizon Infra Pvt Ltd,Pvt Ltd Company,PAN001841,0,0,,3466.0
1842,Karan Menon,Individual,PAN001842,0,0,,
1843,Sunrise Trading Pvt Ltd,Pvt Ltd Company,PAN001843,0,0,,1689.0
1844,Rahul Rao,Individual,PAN001844,0,0,,
1845,Kavya Verma,Individual,PAN001845,0,0,,
1846,Suresh Pillai,Individual,PAN001846,0,0,,
1847,Anjali Gupta,Individual,PAN001847,0,0,,
1848,Sunrise Realty LLP,Pvt Ltd Company,PAN001848,0,0,,1527.0
1849,Vikram Singh,Individual,PAN001849,0,0,,
1850,Crestline Holdings LLP,Pvt Ltd Company,PAN001850,0,0,,672.0
1851,Rahul Gupta,Individual,PAN001851,0,0,,
1852,Summit Realty LLP,Trust,PAN001852,0,0,,2939.0
1853,Neha Joshi,Individual,PAN001853,0,0,,
1854,Sneha Rao,Individual,PAN001854,0,0,,
1855,Suresh Iyer,Individual,PAN001855,0,0,,
1856,Sunrise Consultancy Pvt Ltd,Trust,PAN001856,0,0,,2420.0
1857,Suresh Kulkarni,Individual,PAN001857,0,0,,
1858,Vikram Iyer,Individual,PAN001858,0,0,,
1859,Neha Patel,Individual,PAN001859,0,0,,
1860,Vikram Iyer,Individual,PAN001860,0,0,,
1861,Horizon Trading Pvt Ltd,Pvt Ltd Company,PAN001861,0,0,,3629.0
1862,Rahul Patel,Individual,PAN001862,0,0,,
1863,Vikram Rao,Individual,PAN001863,0,0,,
1864,Divya Desai,Individual,PAN001864,0,0,,
1865,Priya Joshi,Individual,PAN001865,0,0,,
1866,Ajay Nair,Individual,PAN001866,0,0,,
1867,Neha Gupta,Individual,PAN001867,0,0,,
1868,Kavya Desai,Individual,PAN001868,0,0,,
1869,Neha Reddy,Individual,PAN001869,0,0,,
1870,Arjun Kulkarni,NRI Individual,PAN001870,0,0,,3937.0
1871,Karan Desai,Individual,PAN001871,0,0,,
1872,Cascade Enterprises Pvt Ltd,Trust,PAN001872,0,0,,3752.0
1873,Anjali Nair,Individual,PAN001873,0,0,,
1874,Meera Patel,Individual,PAN001874,0,0,,
1875,Vikram Patel,Individual,PAN001875,0,0,,
1876,Divya Desai,Individual,PAN001876,0,0,,
1877,Amit Verma,Individual,PAN001877,0,0,,
1878,Suresh Menon,Individual,PAN001878,0,0,,
1879,Amit Menon,Individual,PAN001879,0,0,,
1880,Rahul Verma,Individual,PAN001880,0,0,,
1881,Sneha Pillai,Individual,PAN001881,0,0,,
1882,Kavya Desai,Individual,PAN001882,0,0,,
1883,Sneha Rao,Individual,PAN001883,0,0,,
1884,Anjali Nair,Individual,PAN001884,0,0,,
1885,Vertex Consultancy Pvt Ltd,Pvt Ltd Company,PAN001885,0,0,,2381.0
1886,Divya Verma,Individual,PAN001886,0,0,,
1887,Pooja Rao,Individual,PAN001887,0,0,,
1888,Neha Iyer,NRI Individual,PAN001888,0,0,,1481.0
1889,Arjun Reddy,Individual,PAN001889,0,0,,
1890,Meridian Ventures Pvt Ltd,Pvt Ltd Company,PAN001890,0,0,,463.0
1891,Pooja Iyer,Individual,PAN001891,0,0,,
1892,Cascade Infra LLP,Pvt Ltd Company,PAN001892,0,0,,889.0
1893,Karan Verma,NRI Individual,PAN001893,0,0,,155.0
1894,Meridian Realty LLP,LLP,PAN001894,0,0,,2821.0
1895,Anjali Gupta,Individual,PAN001895,0,0,,
1896,Sunrise Realty LLP,Pvt Ltd Company,PAN001896,0,0,,2771.0
1897,Pooja Nair,Individual,PAN001897,0,0,,
1898,Karan Verma,Individual,PAN001898,0,0,,
1899,Meera Pillai,Individual,PAN001899,0,0,,
1900,Anjali Rao,Individual,PAN001900,0,0,,
1901,Karan Menon,Individual,PAN001901,0,0,,
1902,Rohan Desai,Individual,PAN001902,0,0,,
1903,Vertex Infra Pvt Ltd,Pvt Ltd Company,PAN001903,0,0,,1186.0
1904,Pooja Rao,Individual,PAN001904,0,0,,
1905,Anjali Pillai,Individual,PAN001905,0,0,,
1906,Rohan Singh,Individual,PAN001906,0,0,,
1907,Cascade Enterprises Pvt Ltd,LLP,PAN001907,0,0,,867.0
1908,Neha Rao,Individual,PAN001908,0,0,,
1909,Sneha Patel,Individual,PAN001909,0,0,,
1910,Vertex Trading Pvt Ltd,LLP,PAN001910,0,0,,288.0
1911,Rahul Joshi,Individual,PAN001911,0,0,,
1912,Priya Iyer,Individual,PAN001912,0,0,,
1913,Amit Iyer,Individual,PAN001913,0,0,,
1914,Zenith Ventures LLP,Pvt Ltd Company,PAN001914,0,0,,2730.0
1915,Anjali Sharma,Individual,PAN001915,0,0,,
1916,Sunrise Realty Pvt Ltd,LLP,PAN001916,0,0,,3516.0
1917,Pinnacle Ventures Pvt Ltd,Pvt Ltd Company,PAN001917,0,0,,721.0
1918,Pinnacle Holdings LLP,Pvt Ltd Company,PAN001918,0,0,,2572.0
1919,Anjali Sharma,Individual,PAN001919,0,0,,
1920,Rohan Verma,Individual,PAN001920,0,0,,
1921,Arjun Gupta,Individual,PAN001921,0,0,,
1922,Crestline Consultancy LLP,Pvt Ltd Company,PAN001922,0,0,,2166.0
1923,Sunrise Consultancy Pvt Ltd,Pvt Ltd Company,PAN001923,0,0,,1559.0
1924,Horizon Enterprises Pvt Ltd,Pvt Ltd Company,PAN001924,0,0,,1980.0
1925,Rohan Kulkarni,Individual,PAN001925,0,0,,
1926,Ajay Kulkarni,Individual,PAN001926,0,0,,
1927,Meera Patel,NRI Individual,PAN001927,0,0,,1079.0
1928,Anjali Sharma,Individual,PAN001928,0,0,,
1929,Vikram Gupta,Individual,PAN001929,0,0,,
1930,Arjun Patel,Individual,PAN001930,0,0,,
1931,Pooja Iyer,Individual,PAN001931,0,0,,
1932,Sneha Menon,Individual,PAN001932,0,0,,
1933,Novus Enterprises LLP,Pvt Ltd Company,PAN001933,0,0,,81.0
1934,Amit Patel,Individual,PAN001934,0,0,,
1935,Anjali Verma,NRI Individual,PAN001935,0,0,,3311.0
1936,Vikram Iyer,Individual,PAN001936,0,0,,
1937,Arjun Desai,Individual,PAN001937,0,0,,
1938,Kavya Rao,Individual,PAN001938,0,0,,
1939,Novus Holdings LLP,Pvt Ltd Company,PAN001939,0,0,,2760.0
1940,Summit Holdings LLP,Pvt Ltd Company,PAN001940,0,0,,3353.0
1941,Rohan Desai,Individual,PAN001941,0,0,,
1942,Anjali Kulkarni,Individual,PAN001942,0,0,,
1943,Suresh Menon,Individual,PAN001943,0,0,,
1944,Vertex Enterprises Pvt Ltd,LLP,PAN001944,0,0,,1053.0
1945,Anjali Iyer,Individual,PAN001945,0,0,,
1946,Crestline Holdings Pvt Ltd,Pvt Ltd Company,PAN001946,0,0,,3005.0
1947,Anjali Desai,Individual,PAN001947,0,0,,
1948,Rahul Desai,NRI Individual,PAN001948,0,0,,43.0
1949,Sneha Pillai,Individual,PAN001949,0,0,,
1950,Rohan Reddy,Individual,PAN001950,0,0,,
1951,Orbis Consultancy LLP,Pvt Ltd Company,PAN001951,0,0,,628.0
1952,Divya Pillai,Individual,PAN001952,0,0,,
1953,Zenith Enterprises Pvt Ltd,Pvt Ltd Company,PAN001953,0,0,,3676.0
1954,Vikram Kulkarni,Individual,PAN001954,0,0,,
1955,Rohan Reddy,Individual,PAN001955,0,0,,
1956,Karan Sharma,Individual,PAN001956,0,0,,
1957,Divya Nair,Individual,PAN001957,0,0,,
1958,Vikram Menon,Individual,PAN001958,0,0,,
1959,Pooja Kulkarni,Individual,PAN001959,0,0,,
1960,Rohan Joshi,Individual,PAN001960,0,0,,
1961,Arjun Desai,Individual,PAN001961,0,0,,
1962,Pinnacle Consultancy LLP,Pvt Ltd Company,PAN001962,0,0,,1387.0
1963,Rohan Sharma,Individual,PAN001963,0,0,,
1964,Sneha Desai,Individual,PAN001964,0,0,,
1965,Rohan Reddy,Individual,PAN001965,0,0,,
1966,Pooja Verma,Individual,PAN001966,0,0,,
1967,Neha Singh,Individual,PAN001967,0,0,,
1968,Priya Pillai,Individual,PAN001968,0,0,,
1969,Suresh Sharma,Individual,PAN001969,0,0,,
1970,Cascade Ventures Pvt Ltd,Trust,PAN001970,0,0,,3485.0
1971,Anjali Desai,Individual,PAN001971,0,0,,
1972,Cascade Infra Pvt Ltd,Pvt Ltd Company,PAN001972,0,0,,2627.0
1973,Sunrise Holdings Pvt Ltd,Pvt Ltd Company,PAN001973,0,0,,2285.0
1974,Vertex Consultancy Pvt Ltd,LLP,PAN001974,0,0,,1115.0
1975,Priya Pillai,Individual,PAN001975,0,0,,
1976,Arjun Reddy,Individual,PAN001976,0,0,,
1977,Vikram Desai,Individual,PAN001977,0,0,,
1978,Pinnacle Realty LLP,Partnership Firm,PAN001978,0,0,,439.0
1979,Karan Kulkarni,NRI Individual,PAN001979,0,0,,3392.0
1980,Pooja Reddy,Individual,PAN001980,0,0,,
1981,Anjali Verma,Individual,PAN001981,0,0,,
1982,Pooja Singh,Individual,PAN001982,0,0,,
1983,Sunrise Holdings LLP,Pvt Ltd Company,PAN001983,0,0,,3917.0
1984,Summit Realty LLP,Partnership Firm,PAN001984,0,0,,449.0
1985,Vikram Singh,Individual,PAN001985,0,0,,
1986,Sunrise Trading Pvt Ltd,Pvt Ltd Company,PAN001986,0,0,,3710.0
1987,Priya Kulkarni,Individual,PAN001987,0,0,,
1988,Sunrise Ventures Pvt Ltd,Trust,PAN001988,0,0,,1969.0
1989,Novus Enterprises LLP,Trust,PAN001989,0,0,,2029.0
1990,Amit Kulkarni,Individual,PAN001990,0,0,,
1991,Vikram Verma,Individual,PAN001991,0,0,,
1992,Amit Sharma,Individual,PAN001992,0,0,,
1993,Novus Enterprises Pvt Ltd,Pvt Ltd Company,PAN001993,0,0,,535.0
1994,Crestline Trading LLP,Partnership Firm,PAN001994,0,0,,3937.0
1995,Karan Sharma,Individual,PAN001995,0,0,,
1996,Novus Enterprises LLP,Partnership Firm,PAN001996,0,0,,1315.0
1997,Zenith Realty Pvt Ltd,Pvt Ltd Company,PAN001997,0,0,,3810.0
1998,Sunrise Consultancy Pvt Ltd,LLP,PAN001998,0,0,,1147.0
1999,Vertex Ventures LLP,Pvt Ltd Company,PAN001999,0,0,,883.0
2000,Priya Kulkarni,Individual,PAN002000,0,0,,
2001,Neha Iyer,Individual,PAN002001,0,0,,
2002,Amit Kulkarni,Individual,PAN002002,0,0,,
2003,Sneha Rao,Individual,PAN002003,0,0,,
2004,Arjun Rao,Individual,PAN002004,0,0,,
2005,Ajay Pillai,Individual,PAN002005,0,0,,
2006,Vikram Nair,Individual,PAN002006,0,0,,
2007,Sunrise Enterprises LLP,LLP,PAN002007,0,0,,3836.0
2008,Anjali Reddy,Individual,PAN002008,0,0,,
2009,Sneha Sharma,Individual,PAN002009,0,0,,
2010,Crestline Holdings LLP,LLP,PAN002010,0,0,,2286.0
2011,Arjun Joshi,Individual,PAN002011,0,0,,
2012,Karan Sharma,Individual,PAN002012,0,0,,
2013,Rohan Gupta,Individual,PAN002013,0,0,,
2014,Orbis Realty Pvt Ltd,Pvt Ltd Company,PAN002014,0,0,,1739.0
2015,Pooja Gupta,Individual,PAN002015,0,0,,
2016,Divya Pillai,Individual,PAN002016,0,0,,
2017,Arjun Pillai,Individual,PAN002017,0,0,,
2018,Divya Rao,Individual,PAN002018,0,0,,
2019,Karan Singh,Individual,PAN002019,0,0,,
2020,Crestline Enterprises LLP,LLP,PAN002020,0,0,,487.0
2021,Ajay Kulkarni,Individual,PAN002021,0,0,,
2022,Karan Singh,NRI Individual,PAN002022,0,0,,3322.0
2023,Neha Nair,Individual,PAN002023,0,0,,
2024,Meera Kulkarni,Individual,PAN002024,0,0,,
2025,Rahul Verma,Individual,PAN002025,0,0,,
2026,Rahul Pillai,Individual,PAN002026,0,0,,
2027,Summit Infra LLP,Partnership Firm,PAN002027,0,0,,105.0
2028,Meera Desai,Individual,PAN002028,0,0,,
2029,Cascade Holdings Pvt Ltd,Partnership Firm,PAN002029,0,0,,718.0
2030,Meridian Trading Pvt Ltd,Trust,PAN002030,0,0,,2754.0
2031,Orbis Consultancy LLP,Pvt Ltd Company,PAN002031,0,0,,2870.0
2032,Meridian Consultancy LLP,Pvt Ltd Company,PAN002032,0,0,,3341.0
2033,Pinnacle Enterprises LLP,Pvt Ltd Company,PAN002033,0,0,,1065.0
2034,Meridian Consultancy Pvt Ltd,Trust,PAN002034,0,0,,1703.0
2035,Rahul Singh,Individual,PAN002035,0,0,,
2036,Neha Singh,Individual,PAN002036,0,0,,
2037,Crestline Infra LLP,LLP,PAN002037,0,0,,1957.0
2038,Rohan Nair,NRI Individual,PAN002038,0,0,,2575.0
2039,Pooja Menon,Individual,PAN002039,0,0,,
2040,Alpine Consultancy Pvt Ltd,Partnership Firm,PAN002040,0,0,,3430.0
2041,Novus Consultancy LLP,Partnership Firm,PAN002041,0,0,,2115.0
2042,Pooja Rao,Individual,PAN002042,0,0,,
2043,Amit Joshi,Individual,PAN002043,0,0,,
2044,Rahul Menon,Individual,PAN002044,0,0,,
2045,Orbis Holdings LLP,Pvt Ltd Company,PAN002045,0,0,,1461.0
2046,Alpine Holdings Pvt Ltd,LLP,PAN002046,0,0,,1384.0
2047,Zenith Realty Pvt Ltd,LLP,PAN002047,0,0,,3565.0
2048,Karan Nair,Individual,PAN002048,0,0,,
2049,Meera Kulkarni,Individual,PAN002049,0,0,,
2050,Priya Pillai,Individual,PAN002050,0,0,,
2051,Arjun Pillai,Individual,PAN002051,0,0,,
2052,Suresh Menon,Individual,PAN002052,0,0,,
2053,Rahul Gupta,Individual,PAN002053,0,0,,
2054,Rohan Gupta,Individual,PAN002054,0,0,,
2055,Summit Realty LLP,Pvt Ltd Company,PAN002055,0,0,,2859.0
2056,Rohan Rao,Individual,PAN002056,0,0,,
2057,Vikram Desai,Individual,PAN002057,0,0,,
2058,Kavya Sharma,Individual,PAN002058,0,0,,
2059,Kavya Desai,Individual,PAN002059,0,0,,
2060,Vikram Joshi,Individual,PAN002060,0,0,,
2061,Priya Kulkarni,Individual,PAN002061,0,0,,
