property_id,city,locality,pincode,city_tier,tier,property_type,metro_distance_km,bhk,carpet_area_sqft,age_years,builder,builder_score,builder_tier,rera_registered,rera_number,num_amenities,amenities,circle_rate_per_sqft,price_per_sqft,total_price,asking_price_per_sqft,asking_total_price,stamp_duty_pct,stamp_duty_amt,registration_charge_amt,monthly_rent_est,monthly_rent_asking,rental_yield_pct,vastu_compliant,gated_community,rentable,sale_listing_id,sale_ask_value,sale_fair_value,sale_price_deviation_pct,broker_phone,broker_listing_count,description_reuse_count,days_on_market,num_images,sale_is_fraud,sale_fraud_type,rent_listing_id,rent_ask_value,rent_fair_value,rent_price_deviation_pct,rent_broker_phone,rent_broker_listing_count,rent_description_reuse_count,rent_days_on_market,rent_num_images,rent_is_fraud,rent_fraud_type,avg_rental_yield_pct,avg_yoy_appreciation_pct,stability_score,yield_norm,appreciation_norm,stability_norm,buyer_name,buyer_type,buyer_pan_hash,seller_name,declared_value,cash_component_pct,holding_period_days,undervaluation_pct,is_rapid_flip,is_shell_pattern,buyer_txn_count,financing_type,aml_flag,pattern_types,is_ring_txn,sale_fraud_probability,rent_fraud_probability,fraud_probability,fraud_type,aml_risk_probability,price_fairness_score,trust_score,compliance_score,investment_score,prism_score_raw,prism_score,prism_band,rent_price_fairness_score,rent_trust_score,rent_prism_score,rent_prism_band
102370,Hyderabad,Uppal,500039,Tier1,affordable,Villa,2.85,5,2687.8,5,Runwal Group,0.78,Tier2,1,PREG40854,7,"Swimming Pool, Children's Play Area, Power Backup, Visitor Parking, 24/7 Security, Indoor Games Room, Clubhouse",5622.0,10187.0,27379683.0,10174.0,27346140.0,0.055,1505883.0,30000.0,116576.0,115190.0,5.11,0,1,1,503593,27350286.0,27379683.0,-0.11,+91-9691984656,32,1,76,11,0,none,503594.0,113880.0,116576.0,-2.31,+91-9132112250,36.0,1.0,77.0,11.0,0.0,none,4.7138,7.802000000000001,0.108189875399321,0.771135861647634,0.4004110612855009,0.0376802301455819,Amit Reddy,Individual,PAN033693,Amit Menon,28203309.0,2.7,2115,-3.0081648498267857,0,0,1,Bank Loan,0,none,0,0.043593988,0.013869483023881912,0.043593988,none,0.16828775,0.9945,0.9475451274871826,0.83171225,0.4761548152023704,0.8264090848983862,796,Excellent,0.8845,0.9728109394297003,781.0,Excellent
102371,Hyderabad,Uppal,500039,Tier1,affordable,Apartment,3.18,3,937.0,8,Regional Builders Ltd,0.5,Tier3,1,PREG91869,8,"Children's Play Area, Swimming Pool, Lift, Jogging Track, Indoor Games Room, Clubhouse, Landscaped Garden, Power Backup",6156.0,7848.0,7353695.0,8342.0,7815711.0,0.055,404453.0,30000.0,34886.0,35317.0,5.69,1,1,1,503595,7842808.0,7353695.0,6.65,+91-9356560330,23,1,161,6,0,none,503596.0,35737.0,34886.0,2.44,+91-9965215759,26.0,1.0,50.0,7.0,0.0,none,4.7138,7.802000000000001,0.108189875399321,0.771135861647634,0.4004110612855009,0.0376802301455819,Priya Rao,NRI Individual,PAN018280,Summit Consultancy LLP,7529522.0,5.0,3922,-2.391002074467326,0,0,1,Bank Loan,0,none,0,0.011948099,0.029674822464585304,0.011948099,none,0.071054675,0.6675,0.9548441076278686,0.9289453,0.4761548152023704,0.7450837374939061,747,Good,0.878,0.9397764009051025,782.0,Excellent
102372,Hyderabad,Uppal,500039,Tier1,affordable,Independent House,3.09,3,1440.4,9,DLF Ltd,0.92,Tier1,1,PREG33628,2,"Power Backup, Clubhouse",4918.0,7673.0,11051878.0,8249.0,11881887.0,0.055,607853.0,30000.0,49196.0,51506.0,5.34,1,0,1,503597,12112421.0,11051878.0,9.6,+91-9179308582,41,1,62,2,0,none,503598.0,51518.0,49196.0,4.72,+91-9152236081,28.0,1.0,1.0,2.0,1.0,fake_listing,4.7138,7.802000000000001,0.108189875399321,0.771135861647634,0.4004110612855009,0.0376802301455819,Novus Realty Pvt Ltd,LLP,PAN028346,Sneha Iyer,11133525.0,1.6,3232,-0.738761321831457,0,0,1,Bank Loan,0,none,0,0.12271637,0.025843147188425064,0.12271637,none,0.0886558,0.52,0.8900911206245422,0.9113442,0.4761548152023704,0.6787676685537435,707,Good,0.764,0.9724333248898387,766.0,Excellent
102373,Hyderabad,Uppal,500039,Tier1,affordable,Penthouse,3.09,3,3284.1,8,Lodha Group,0.95,Tier1,1,PREG70347,4,"Swimming Pool, Power Backup, Lift, Visitor Parking",5225.0,9284.0,30490482.0,9963.0,32720714.0,0.055,1676977.0,30000.0,115309.0,123609.0,4.54,1,0,1,503599,31791331.0,30490482.0,4.27,+91-9708805218,34,1,60,9,0,none,503600.0,125538.0,115309.0,8.87,+91-9438143376,35.0,1.0,71.0,9.0,0.0,none,4.7138,7.802000000000001,0.108189875399321,0.771135861647634,0.4004110612855009,0.0376802301455819,Summit Holdings LLP,Pvt Ltd Company,PAN028117,Rohan Iyer,30212840.0,1.1,2563,0.910585801824976,0,0,1,Bank Loan,0,none,0,0.03610242,0.11953918635845184,0.03610242,none,0.123037815,0.7865,0.9658129897117614,0.8769622,0.4761548152023704,0.7762769373907186,766,Excellent,0.5565,0.8948916915953159,712.0,Good
102374,Hyderabad,Uppal,500039,Tier1,affordable,Villa,3.15,5,4419.7,21,Brigade Group,0.88,Tier1,1,PREG26948,10,"CCTV, Swimming Pool, Indoor Games Room, Jogging Track, Lift, 24/7 Security, Gymnasium, Landscaped Garden, Children's Play Area, Power Backup",5463.0,9469.0,41851683.0,10256.0,45330342.0,0.055,2301843.0,30000.0,152939.0,147137.0,4.39,1,1,1,503601,46549224.0,41851683.0,11.22,+91-9230913958,32,1,133,2,0,none,,,,,,,,,,,,4.7138,7.802000000000001,0.108189875399321,0.771135861647634,0.4004110612855009,0.0376802301455819,Vikram Patel,Individual,PAN026950,Orbis Enterprises LLP,44528616.0,1.7,54,-6.396237398625044,1,0,1,Bank Loan,0,none,0,0.061630998,,0.061630998,none,0.06597455,0.43899999999999995,0.9392136803627014,0.93402547,0.4761548152023704,0.6726066397966481,704,Good,,,,
102375,Hyderabad,Uppal,500039,Tier1,affordable,Row House,3.23,3,2076.0,0,Local Developer Co,0.55,Tier3,1,PREG10844,0,,4516.0,5963.0,12378606.0,5991.0,12438402.0,0.055,680823.0,30000.0,53487.0,57462.0,5.19,1,0,1,503602,12299261.0,12378606.0,-0.64,+91-9972116370,34,1,124,10,0,none,503603.0,56428.0,53487.0,5.5,+91-9182346044,28.0,1.0,16.0,8.0,0.0,none,4.7138,7.802000000000001,0.108189875399321,0.771135861647634,0.4004110612855009,0.0376802301455819,Rahul Verma,NRI Individual,PAN006917,Divya Rao,11502433.0,7.0,2545,7.078123336343365,0,0,1,Bank Loan,0,none,0,0.030121755,0.02273934707045555,0.030121755,none,0.16115585,0.968,0.9428965506553649,0.8388442,0.4761548152023704,0.8181342960132695,791,Excellent,0.725,0.9491715549901127,748.0,Good
102376,Hyderabad,Uppal,500039,Tier1,affordable,Penthouse,3.36,3,2202.9,13,Godrej Properties,0.93,Tier1,1,PREG67391,7,"Jogging Track, Landscaped Garden, Clubhouse, Swimming Pool, Power Backup, Children's Play Area, Visitor Parking",6157.0,13276.0,29246047.0,14445.0,31820263.0,0.055,1608533.0,30000.0,149531.0,157384.0,6.14,1,1,1,503604,31776374.0,29246047.0,8.65,+91-9651652452,33,1,37,14,0,none,503605.0,161572.0,149531.0,8.05,+91-9968406093,36.0,1.0,73.0,2.0,0.0,none,4.7138,7.802000000000001,0.108189875399321,0.771135861647634,0.4004110612855009,0.0376802301455819,Divya Desai,Individual,PAN015180,Arjun Kulkarni,28828529.0,4.3,2105,1.4276048999032245,0,0,1,Bank Loan,0,none,0,0.032533154,0.017932873219251633,0.032533154,none,0.07734909,0.5675,0.9674468065261841,0.92265093,0.4761548152023704,0.7179203946889974,731,Good,0.5974999999999999,0.9798570577636361,738.0,Good
102377,Hyderabad,Uppal,500039,Tier1,affordable,Apartment,3.05,3,1138.9,18,Local Developer Co,0.55,Tier3,1,PREG21964,11,"Power Backup, 24/7 Security, Jogging Track, Gymnasium, Indoor Games Room, Lift, Swimming Pool, Clubhouse, Children's Play Area, CCTV, Visitor Parking",5927.0,7465.0,8501169.0,7984.0,9092336.0,0.055,467564.0,30000.0,21464.0,21001.0,3.03,1,1,1,503606,9255968.0,8501169.0,8.88,+91-9242257447,36,1,95,6,0,none,503607.0,20750.0,21464.0,-3.33,+91-9570973736,39.0,1.0,60.0,7.0,0.0,none,4.7138,7.802000000000001,0.108189875399321,0.771135861647634,0.4004110612855009,0.0376802301455819,Anjali Desai,Individual,PAN017437,Cascade Enterprises Pvt Ltd,8356341.0,2.1,3590,1.7036245250506137,0,0,3,Mixed,0,none,0,0.024100792,0.04747616872191429,0.024100792,none,0.05776564,0.5559999999999999,0.9480143842697143,0.94223434,0.4761548152023704,0.7115781786216832,727,Good,0.8335,0.9281452565863728,773.0,Excellent
102378,Hyderabad,Uppal,500039,Tier1,affordable,Apartment,3.2,2,839.4,6,Local Developer Co,0.55,Tier3,1,PREG96547,5,"Jogging Track, CCTV, Swimming Pool, Children's Play Area, 24/7 Security",5596.0,6896.0,5788415.0,7087.0,5948518.0,0.055,318363.0,30000.0,29416.0,29679.0,6.1,1,0,1,503608,6167725.0,5788415.0,6.55,+91-9278669032,31,1,42,2,0,none,503609.0,42332.0,29416.0,43.91,+91-9749842598,36.0,1.0,54.0,4.0,1.0,price_manipulation,4.7138,7.802000000000001,0.108189875399321,0.771135861647634,0.4004110612855009,0.0376802301455819,Karan Gupta,Individual,PAN012816,Orbis Enterprises Pvt Ltd,5890657.0,5.2,3660,-1.7663211777317278,0,0,1,NBFC Loan,0,none,0,0.029560484,0.9985535740852356,0.029560484,none,0.046150092,0.6725,0.9433735666275024,0.9538499,0.4761548152023704,0.7468782665027714,748,Good,0.0,0.11972946202754975,479.0,Needs Review
102379,Hyderabad,Uppal,500039,Tier1,affordable,Penthouse,3.27,3,2417.2,24,Lodha Group,0.95,Tier1,1,PREG14264,7,"Landscaped Garden, Visitor Parking, Swimming Pool, Power Backup, 24/7 Security, Indoor Games Room, Jogging Track",4974.0,8702.0,21033846.0,9614.0,23239829.0,0.055,1156862.0,30000.0,112382.0,113895.0,6.41,1,1,1,503610,22713621.0,21033846.0,7.99,+91-9868608163,26,1,142,3,0,none,503611.0,115206.0,112382.0,2.51,+91-9730247004,35.0,1.0,66.0,5.0,0.0,none,4.7138,7.802000000000001,0.108189875399321,0.771135861647634,0.4004110612855009,0.0376802301455819,Sneha Joshi,Individual,PAN009718,Priya Rao,21488406.0,4.5,807,-2.1610883715702776,0,0,1,Bank Loan,0,none,0,0.011767558,0.1126231700181961,0.011767558,none,0.14953934,0.6005,0.9864975895881652,0.85046065,0.4761548152023704,0.7227070898784734,734,Good,0.8745,0.9007703054845333,768.0,Excellent
102380,Hyderabad,Uppal,500039,Tier1,affordable,Apartment,3.2,2,1150.2,10,Kolte-Patil,0.82,Tier2,1,PREG60149,6,"Indoor Games Room, Power Backup, Jogging Track, 24/7 Security, Children's Play Area, Gymnasium",5871.0,7739.0,8901507.0,7605.0,8746693.0,0.055,489583.0,30000.0,31336.0,33627.0,4.22,1,1,1,503612,8726083.0,8901507.0,-1.97,+91-9955844374,36,1,110,2,0,none,503613.0,32854.0,31336.0,4.84,+91-9970433410,34.0,1.0,19.0,3.0,0.0,none,4.7138,7.802000000000001,0.108189875399321,0.771135861647634,0.4004110612855009,0.0376802301455819,Divya Joshi,Individual,PAN010928,Kavya Reddy,8952545.0,3.7,3231,-0.5733635888844439,0,0,1,Self-funded,0,none,0,0.026813269,0.019087884575128555,0.026813269,none,0.083314486,0.9015,0.9646087574005127,0.9166855,0.4761548152023704,0.8163741652216053,790,Excellent,0.758,0.9711752981111407,765.0,Excellent
102381,Hyderabad,Uppal,500039,Tier1,affordable,Plot/Land,3.03,0,2263.7,0,Individual/Land Owner,0.6,Tier3,0,,0,,5961.0,4418.0,10000667.0,4816.0,10901134.0,0.055,550037.0,30000.0,0.0,0.0,0.0,1,0,0,503614,10514657.0,10000667.0,5.14,+91-9399413312,43,77,134,2,1,recycled_description,,,,,,,,,,,,4.7138,7.802000000000001,0.108189875399321,0.771135861647634,0.4004110612855009,0.0376802301455819,Kavya Verma,NRI Individual,PAN015524,Kavya Joshi,9504949.0,4.1,2183,4.956849378146478,0,0,1,NBFC Loan,0,none,0,0.9923562,,0.9923562,recycled_description,0.091794185,0.743,0.048497246213257315,0.9082058,0.4761548152023704,0.49271874874592203,596,Fair,,,,
102382,Hyderabad,Uppal,500039,Tier1,affordable,Studio/1RK,3.44,1,411.1,6,Lodha Group,0.95,Tier1,1,PREG78353,3,"Visitor Parking, Gymnasium, Swimming Pool",5246.0,7442.0,3059158.0,7609.0,3127726.0,0.055,168254.0,30000.0,9071.0,9490.0,3.56,1,0,1,503615,3115224.0,3059158.0,1.83,+91-9767162773,32,1,140,12,0,none,503616.0,9404.0,9071.0,3.67,+91-9724678543,34.0,1.0,63.0,10.0,0.0,none,4.7138,7.802000000000001,0.108189875399321,0.771135861647634,0.4004110612855009,0.0376802301455819,Amit Iyer,Individual,PAN012735,Crestline Trading LLP,3088208.0,3.8,3637,-0.949607702511606,0,0,1,Mixed,0,none,0,0.048506018,0.043927401304244995,0.048506018,none,0.069076434,0.9085,0.9552698817253112,0.9309236,0.4761548152023704,0.8178082114471531,791,Excellent,0.8165,0.9591617088913917,775.0,Excellent
102383,Hyderabad,Uppal,500039,Tier1,affordable,Apartment,3.27,3,1171.1,11,Brigade Group,0.88,Tier1,1,PREG50629,11,"Jogging Track, Children's Play Area, Clubhouse, Power Backup, CCTV, Gymnasium, Lift, Landscaped Garden, 24/7 Security, Visitor Parking, Indoor Games Room",5835.0,8893.0,10414699.0,9684.0,11340738.0,0.055,572808.0,30000.0,51817.0,54143.0,5.97,1,1,1,503617,11461230.0,10414699.0,10.05,+91-9954846640,44,1,172,5,0,none,503618.0,54381.0,51817.0,4.95,+91-9777679752,28.0,1.0,22.0,5.0,0.0,none,4.7138,7.802000000000001,0.108189875399321,0.771135861647634,0.4004110612855009,0.0376802301455819,Rahul Nair,Individual,PAN015535,Rahul Verma,10554250.0,4.4,1101,-1.3399427098181138,0,0,1,NBFC Loan,0,none,0,0.056108754,0.03788614273071289,0.056108754,none,0.08549735,0.49749999999999994,0.9439075461387634,0.9145026,0.4761548152023704,0.688636363727007,713,Good,0.7525,0.959396778678894,762.0,Excellent
102384,Hyderabad,Uppal,500039,Tier1,affordable,Apartment,3.25,3,806.5,24,Regional Builders Ltd,0.5,Tier3,1,PREG68222,9,"Lift, Children's Play Area, CCTV, Clubhouse, Landscaped Garden, Jogging Track, Visitor Parking, Indoor Games Room, Gymnasium",5004.0,5150.0,4153088.0,5105.0,4117353.0,0.055,228420.0,30000.0,18873.0,20653.0,5.45,1,1,1,503619,4054134.0,4153088.0,-2.38,+91-9892298937,29,1,28,10,0,none,503620.0,20903.0,18873.0,10.76,+91-9293503633,37.0,1.0,26.0,7.0,0.0,none,4.7138,7.802000000000001,0.108189875399321,0.771135861647634,0.4004110612855009,0.0376802301455819,Divya Nair,Individual,PAN014099,Horizon Trading Pvt Ltd,4130889.0,3.4,1510,0.5345179297910374,0,0,1,Bank Loan,0,none,0,0.04634044,0.08219433575868607,0.04634044,none,0.12157465,0.881,0.9256106519699097,0.87842536,0.4761548152023704,0.7927857152713872,776,Excellent,0.46199999999999997,0.8951348146051168,695.0,Good
102385,Hyderabad,Uppal,500039,Tier1,affordable,Row House,3.02,3,1526.0,5,Oberoi Realty,0.9,Tier1,1,PREG20327,1,Visitor Parking,5070.0,7839.0,11961178.0,7763.0,11846143.0,0.055,657865.0,30000.0,64877.0,69579.0,6.51,1,0,1,503621,11655264.0,11961178.0,-2.56,+91-9579730015,28,1,122,5,0,none,,,,,,,,,,,,4.7138,7.802000000000001,0.108189875399321,0.771135861647634,0.4004110612855009,0.0376802301455819,Anjali Singh,Individual,PAN026139,Amit Gupta,11494346.0,4.1,3066,3.902893176575083,0,0,1,Bank Loan,0,none,0,0.053201586,,0.053201586,none,0.13569055,0.872,0.9477786951065064,0.86430943,0.4761548152023704,0.7946187328113653,777,Excellent,,,,
102386,Hyderabad,Uppal,500039,Tier1,affordable,Apartment,3.25,3,926.8,7,DLF Ltd,0.92,Tier1,1,PREG69045,10,"Lift, Jogging Track, Indoor Games Room, Power Backup, Gymnasium, 24/7 Security, Swimming Pool, Children's Play Area, Visitor Parking, Landscaped Garden",5843.0,7498.0,6949315.0,8201.0,7600498.0,0.055,382212.0,30000.0,36140.0,36673.0,6.24,0,1,1,503622,7808462.0,6949315.0,12.36,+91-9668759251,30,1,124,14,0,none,503623.0,35182.0,36140.0,-2.65,+91-9171121783,35.0,1.0,73.0,7.0,0.0,none,4.7138,7.802000000000001,0.108189875399321,0.771135861647634,0.4004110612855009,0.0376802301455819,Amit Reddy,Individual,PAN014587,Crestline Infra Pvt Ltd,6581717.0,0.0,57,5.2897012151557385,1,0,1,Self-funded,0,none,0,0.019117054,0.1677522510290146,0.019117054,none,0.04181922,0.382,0.9781505459785461,0.9581808,0.4761548152023704,0.6708109913314916,702,Good,0.8674999999999999,0.8518105866253376,767.0,Excellent
102387,Hyderabad,Uppal,500039,Tier1,affordable,Studio/1RK,3.03,1,282.7,13,DLF Ltd,0.92,Tier1,1,PREG52163,11,"24/7 Security, Clubhouse, Gymnasium, Jogging Track, Indoor Games Room, Children's Play Area, CCTV, Landscaped Garden, Lift, Power Backup, Swimming Pool",4682.0,7976.0,2254517.0,8209.0,2320368.0,0.055,123998.0,22545.0,11293.0,12362.0,6.01,0,1,1,503624,2265462.0,2254517.0,0.49,+91-9390732711,35,1,25,11,0,none,,,,,,,,,,,,4.7138,7.802000000000001,0.108189875399321,0.771135861647634,0.4004110612855009,0.0376802301455819,Vertex Enterprises Pvt Ltd,LLP,PAN022516,Anjali Gupta,2057018.0,1.2,1363,8.760146851853412,0,1,1,Mixed,0,none,0,0.12765871,,0.12765871,none,0.94477296,0.9755,0.8858901256561279,0.05522704,0.4761548152023704,0.685739798056636,711,Good,,,,
102388,Hyderabad,Uppal,500039,Tier1,affordable,Apartment,3.33,3,1146.2,1,Puravankara,0.8,Tier2,1,PREG64307,9,"Children's Play Area, Gymnasium, Clubhouse, Visitor Parking, 24/7 Security, Swimming Pool, Power Backup, Landscaped Garden, Lift",6040.0,9006.0,10322808.0,9567.0,10965966.0,0.055,567754.0,30000.0,45119.0,44151.0,5.24,1,1,1,503625,10698331.0,10322808.0,3.64,+91-9861053448,41,1,78,9,0,none,,,,,,,,,,,,4.7138,7.802000000000001,0.108189875399321,0.771135861647634,0.4004110612855009,0.0376802301455819,Meera Kulkarni,Individual,PAN021962,Karan Patel,10118795.0,4.5,2310,1.9763324087786969,0,0,1,NBFC Loan,0,none,0,0.25213534,,0.25213534,none,0.044525027,0.8180000000000001,0.7716849670410156,0.955475,0.4761548152023704,0.7392654398216344,744,Good,,,,
102389,Hyderabad,Uppal,500039,Tier1,affordable,Villa,3.42,4,4286.1,22,Regional Builders Ltd,0.5,Tier3,1,PREG40538,4,"Indoor Games Room, CCTV, Swimming Pool, Power Backup",5189.0,7597.0,32561363.0,7403.0,31731124.0,0.055,1790875.0,30000.0,148988.0,146965.0,5.49,1,0,1,503626,33167727.0,32561363.0,1.86,+91-9327491809,25,1,28,10,0,none,503627.0,146511.0,148988.0,-1.66,+91-9982355274,47.0,1.0,40.0,5.0,0.0,none,4.7138,7.802000000000001,0.108189875399321,0.771135861647634,0.4004110612855009,0.0376802301455819,Pinnacle Trading LLP,Partnership Firm,PAN009818,Divya Desai,32309196.0,4.5,3061,0.7744362544037239,0,0,2,Bank Loan,0,none,0,0.004270483,0.3588673174381256,0.004270483,none,0.06893265,0.907,0.9613701009750366,0.93106735,0.4761548152023704,0.8192098392023183,792,Excellent,0.917,0.6599627801775932,739.0,Good
102390,Hyderabad,Uppal,500039,Tier1,affordable,Apartment,3.08,2,778.5,21,Puravankara,0.8,Tier2,1,PREG61844,7,"Children's Play Area, Power Backup, Indoor Games Room, Gymnasium, Lift, Landscaped Garden, Visitor Parking",4690.0,6319.0,4919279.0,6136.0,4776990.0,0.055,270560.0,30000.0,21433.0,20953.0,5.23,1,1,1,503628,4902939.0,4919279.0,-0.33,+91-9187033684,40,2,101,2,1,duplicate_listing,,,,,,,,,,,,4.7138,7.802000000000001,0.108189875399321,0.771135861647634,0.4004110612855009,0.0376802301455819,Sneha Nair,Individual,PAN026333,Rahul Patel,4783713.0,0.0,1721,2.755810353509122,0,0,1,Self-funded,0,none,0,0.9784962,,0.9784962,duplicate_listing,0.0316979,0.9835,0.1542782355695963,0.96830213,0.4761548152023704,0.6056175030170419,663,Good,,,,
102391,Hyderabad,Uppal,500039,Tier1,affordable,Independent House,3.26,2,2842.2,20,Oberoi Realty,0.9,Tier1,1,PREG16132,0,,4577.0,5840.0,16598225.0,5940.0,16882830.0,0.055,912902.0,30000.0,97637.0,105873.0,7.06,0,0,1,503629,17087364.0,16598225.0,2.95,+91-9419872398,34,1,161,4,0,none,503630.0,105395.0,97637.0,7.95,+91-9616955272,38.0,1.0,74.0,10.0,0.0,none,4.7138,7.802000000000001,0.108189875399321,0.771135861647634,0.4004110612855009,0.0376802301455819,Pooja Kulkarni,Individual,PAN009166,Pooja Nair,15555216.0,2.0,3987,6.283858665610328,0,0,1,Bank Loan,0,none,0,0.013066215,0.0348566472530365,0.013066215,none,0.028275268,0.8525,0.9818937115669251,0.97172475,0.4761548152023704,0.815115535522852,789,Excellent,0.6025,0.963371849834919,741.0,Good
102392,Hyderabad,Uppal,500039,Tier1,affordable,Independent House,3.31,2,1762.5,19,Oberoi Realty,0.9,Tier1,1,PREG98693,2,"Children's Play Area, Indoor Games Room",5902.0,7981.0,14066776.0,8391.0,14788864.0,0.055,773673.0,30000.0,39591.0,42931.0,3.38,0,0,1,503631,14932195.0,14066776.0,6.15,+91-9924071890,42,1,43,4,0,none,,,,,,,,,,,,4.7138,7.802000000000001,0.108189875399321,0.771135861647634,0.4004110612855009,0.0376802301455819,Zenith Ventures LLP,Pvt Ltd Company,PAN019673,Vikram Desai,14233836.0,1.6,3231,-1.187621100954476,0,1,1,NBFC Loan,1,shell_entity_buyer,0,0.049628027,,0.049628027,none,0.94237226,0.6925,0.950816207408905,0.057627738,0.4761548152023704,0.6206777268378473,672,Good,,,,
102393,Hyderabad,Uppal,500039,Tier1,affordable,Plot/Land,2.9,0,1129.8,0,Individual/Land Owner,0.6,Tier3,0,,0,,4691.0,3539.0,3998658.0,3567.0,4029951.0,0.055,219926.0,30000.0,0.0,0.0,0.0,0,0,0,503632,3996817.0,3998658.0,-0.05,+91-9500030388,31,2,28,9,1,duplicate_listing,,,,,,,,,,,,4.7138,7.802000000000001,0.108189875399321,0.771135861647634,0.4004110612855009,0.0376802301455819,Sunrise Ventures Pvt Ltd,Partnership Firm,PAN027988,Zenith Consultancy LLP,4022472.0,6.0,729,-0.5955498069602352,0,0,1,NBFC Loan,0,none,0,0.99432373,,0.99432373,duplicate_listing,0.04308136,0.9975,0.04682482928782702,0.95691866,0.4761548152023704,0.5758739570713081,646,Fair,,,,
102394,Hyderabad,Uppal,500039,Tier1,affordable,Apartment,3.38,3,1397.6,3,Kolte-Patil,0.82,Tier2,1,PREG67851,11,"Visitor Parking, CCTV, Power Backup, Jogging Track, Swimming Pool, Landscaped Garden, Indoor Games Room, Gymnasium, Clubhouse, Lift, Children's Play Area",5144.0,8162.0,11406428.0,8611.0,12033982.0,0.055,627354.0,30000.0,45358.0,45152.0,4.77,0,1,1,503633,11926531.0,11406428.0,4.56,+91-9372355686,25,1,161,11,0,none,503634.0,44458.0,45358.0,-1.98,+91-9303086200,27.0,1.0,5.0,7.0,0.0,none,4.7138,7.802000000000001,0.108189875399321,0.771135861647634,0.4004110612855009,0.0376802301455819,Summit Realty LLP,Pvt Ltd Company,PAN031787,Amit Verma,11774471.0,2.8,907,-3.2266280030873817,0,0,1,Mixed,0,none,0,0.02350564,0.10489083081483841,0.02350564,none,0.15291312,0.772,0.9674202488899231,0.8470869,0.4761548152023704,0.7679278144325353,761,Excellent,0.901,0.8982427938073873,772.0,Excellent
102395,Hyderabad,Uppal,500039,Tier1,affordable,Independent House,3.14,3,2899.8,20,Oberoi Realty,0.9,Tier1,1,PREG98997,1,CCTV,4927.0,5774.0,16743665.0,5782.0,16767438.0,0.055,920902.0,30000.0,82447.0,87088.0,5.91,0,0,1,503635,16770803.0,16743665.0,0.16,+91-9253185212,37,1,2,14,0,none,,,,,,,,,,,,4.7138,7.802000000000001,0.108189875399321,0.771135861647634,0.4004110612855009,0.0376802301455819,Suresh Pillai,Individual,PAN010561,Meridian Ventures Pvt Ltd,16967227.0,2.8,34,-1.3352034933809294,1,0,1,Self-funded,0,none,0,0.042763863,,0.042763863,none,0.062105995,0.992,0.9566507272720337,0.937894,0.4761548152023704,0.8443180199874974,807,Excellent,,,,
102396,Hyderabad,Uppal,500039,Tier1,affordable,Apartment,3.42,1,1214.9,18,Runwal Group,0.78,Tier2,1,PREG10087,8,"Jogging Track, 24/7 Security, Visitor Parking, Lift, Clubhouse, Power Backup, CCTV, Landscaped Garden",6281.0,7995.0,9713336.0,8395.0,10199000.0,0.055,534234.0,30000.0,39435.0,38780.0,4.87,1,1,1,503636,10373390.0,9713336.0,6.8,+91-9500568674,25,1,165,10,0,none,,,,,,,,,,,,4.7138,7.802000000000001,0.108189875399321,0.771135861647634,0.4004110612855009,0.0376802301455819,Rohan Joshi,Individual,PAN001960,Suresh Gupta,9772166.0,3.7,26,-0.6056621535587774,1,0,1,Bank Loan,0,none,0,0.012398513,,0.012398513,none,0.047201846,0.66,0.9740612669944763,0.9527981,0.4761548152023704,0.7521768031181432,751,Excellent,,,,
102397,Hyderabad,Uppal,500039,Tier1,affordable,Villa,3.27,4,4129.1,18,Brigade Group,0.88,Tier1,1,PREG20352,10,"Landscaped Garden, Gymnasium, Jogging Track, Clubhouse, CCTV, Lift, Power Backup, 24/7 Security, Swimming Pool, Indoor Games Room",5290.0,9448.0,39011767.0,10070.0,41581419.0,0.055,2145647.0,30000.0,147833.0,157966.0,4.55,1,1,1,503637,42079464.0,39011767.0,7.86,+91-9709846013,27,1,112,9,0,none,503638.0,155383.0,147833.0,5.11,+91-9923917956,40.0,1.0,75.0,3.0,0.0,none,4.7138,7.802000000000001,0.108189875399321,0.771135861647634,0.4004110612855009,0.0376802301455819,Ajay Kulkarni,Individual,PAN028765,Pooja Singh,38404515.0,5.8,3342,1.5565867600921537,0,0,1,Bank Loan,0,none,0,0.0061294674,0.0035651554353535175,0.0061294674,none,0.17609033,0.607,0.986389981842041,0.82390964,0.4761548152023704,0.7206421518506146,732,Good,0.7444999999999999,0.9885696178799495,758.0,Excellent
102398,Hyderabad,Uppal,500039,Tier1,affordable,Studio/1RK,3.28,1,383.2,6,Regional Builders Ltd,0.5,Tier3,1,PREG76433,4,"Gymnasium, Jogging Track, Swimming Pool, Clubhouse",4860.0,6468.0,2478428.0,6317.0,2420450.0,0.055,136314.0,24784.0,11369.0,11308.0,5.5,0,0,1,503639,2404680.0,2478428.0,-2.98,+91-9562705881,36,1,179,3,0,none,503640.0,11196.0,11369.0,-1.52,+91-9146095009,35.0,1.0,15.0,8.0,0.0,none,4.7138,7.802000000000001,0.108189875399321,0.771135861647634,0.4004110612855009,0.0376802301455819,Rahul Sharma,Individual,PAN010041,Suresh Reddy,2527772.0,2.9,2195,-1.990939418050474,0,0,2,Bank Loan,0,none,0,0.029460674,0.06620142608880997,0.029460674,none,0.15360746,0.851,0.9399584436416626,0.8463925,0.4761548152023704,0.783285113741312,770,Excellent,0.924,0.9087287878245115,777.0,Excellent
